,title,author,publisher,journal,date,translate_title,Abstract,,,
1951,전남지역 3~6세기 주거지 연구,이은정,호남고고학회,호남고고학보,2007,전남지역 3~6세기 주거지 연구,,,,
1952,支石墓 築造集團의 單位와 集團의 領域,이동희,호남고고학회,호남고고학보,2007,지석묘 축조집단의 단위와 집단의 領역,,,,
1953,남원 운봉지역의 고대 관방체계,강원종,호남고고학회,호남고고학보,2007,남원 운봉지역의 고대 관방체계,,,,
1954,南韓地域 출토 漢代 金屬貨幣와 그 性格,김경칠,호남고고학회,호남고고학보,2007,남한지역 출토 한대 금속화폐와 그 성격,,,,
1955,漢城期 百濟土器 編年再考,김일규,한국고대학회,선사와 고대,2007,한성기 백제토기 편년재고,,,,
1956,러시아 연해주 발해고고학연구의 현황,"A. L. 이블리예프, 姜仁旭",고구려발해학회,고구려발해연구,2006,러시아 연해주 발해고고학연구의 현황,,,,
1957,조선시대 호남지역 포구의 사례 조사ㆍ연구 : 무안반도를 중심으로,"강봉룡, 변남주",국립목포대학교 도서문화연구원,도서문화,2006,조선시대 호남지역 포구의 사례 조사ㆍ연구 : 무안반도를 중심으로,,,,
1958,"연해주 발해문화의 토기 : 지리, 형식 분류, 기원","O. V. 디야꼬바, 정석배",고구려발해학회,고구려발해연구,2006,"연해주 발해문화의 토기 : 지리, 형식 분류, 기원",,,,
1959,考古學 資料를 통해 본 古代 南海岸地方 對外交流 : 貨幣와 卜骨을 中心으로,李釩起,역사문화학회,지방사와 지방문화,2006,고고학 자료를 통해 본 고대 남해안지방 대외교류 : 화폐와 복골을 중심으로,,,,
1960,輕部慈恩의 백제고분 조사와 유물,윤용혁,고려사학회,한국사학보,2006,경부자은의 백제고분 조사와 유물,,,,
1961,考古學을 通해서 본 中國의 渤海文化 硏究,이병건,고구려발해학회,고구려발해연구,2006,고고학을 통해서 본 중국의 발해문화 연구,,,,
1962,8~10세기 동아시아 속의 발해 교통로,김은국,고려사학회,한국사학보,2006,8~10세기 동아시아 속의 발해 교통로,,,,
1963,고등학교 국사 교과서(7차) 고고학 서술의 제문제 : 선사 · 원사시대를 중심으로,이남규,역사문화연구소,역사문화논총,2006,고등학교 국사 교과서(7차) 고고학 서술의 제문제 : 선사 · 원사시대를 중심으로,,,,
1964,신라 북진기 할미산성의 고고학적 검토,白種伍,신라사학회,신라사학보,2006,신라 북진기 할미산성의 고고학적 검토,,,,
1965,集安 '高句麗 王陵' 出土遺物의 諸 問題,崔鍾澤,한국고대사학회,한국고대사연구,2006,집안 '고구려 왕릉' 출토유물의 제 문제,,,,
1966,석대자 고구려 산성의 복원 연구,"李曉鍾, 송용호",고구려발해학회,고구려발해연구,2006,석대자 고구려 산성의 복원 연구,,,,
1967,중국 길림성 집안 지역 고구려 왕릉의 구조에 대하여,강현숙,한국고대사학회,한국고대사연구,2006,중국 길림성 집안 지역 고구려 왕릉의 구조에 대하여,,,,
1968,경주 南古壘에 대한 일고찰,강봉원,동국대학교 신라문화연구소,신라문화,2006,경주 남고루에 대한 일고찰,,,,
1969,한국 청동기시대 '사회' 고고학의 문제,이성주,한국대학박물관협회,고문화,2006,한국 청동기시대 '사회' 고고학의 문제,,,,
1970,OSL 연대측정법의 고고학적 적용,"양동윤, 김주용, 신숙정",한국제4기학회,제4기학회지,2006,OSL 연대측정법의 고고학적 적용,,,,
1971,고고학 유적지에서 적용 가능한 농경 지시자료와 한반도의 농경활동,"김혜령, 윤순옥",한국제4기학회,한국제4기학회 학술대회,2006,고고학 유적지에서 적용 가능한 농경 지시자료와 한반도의 농경활동,,,,
1972,삼국사기 신라본기와 영남지역 고고학 자료를 통해 본 신라의 국가형성:전쟁의 역할을 중심으로,강봉원,한국고대학회,선사와 고대,2006,삼국사기 신라본기와 영남지역 고고학 자료를 통해 본 신라의 국가형성:전쟁의 역할을 중심으로,,,,
1973,청원 두루봉동굴 유적의 고고학적 접근,"이융조, 우종윤, Jong-Yoon",한국고대학회,선사와 고대,2006,청원 두루봉동굴 유적의 고고학적 접근,,,,
1974,고고학 자료의 유형화와 상대연대측정을 위한 통계분석의 문제점-군집분석과 다차원척도법을 중심으로-,조상기,한국고대학회,선사와 고대,2006,고고학 자료의 유형화와 상대연대측정을 위한 통계분석의 문제점-군집분석과 다차원척도법을 중심으로-,,,,
1975,유적지 평면도 전산화를 통한 지리정보시스템 개발과 고고학적  활용방안 연구,"김용민, 박종철, 송의정 외 4명",한국지형학회,한국지형학회지,2006,유적지 평면도 전산화를 통한 지리정보시스템 개발과 고고학적  활용방안 연구,,,,
1976,호남 고고학 문헌목록,국립나주문화재연구소,국립중앙도서관,국립중앙도서관 연계자료,2006,호남 고고학 문헌목록,,,,
1977,고고학 유물 속에 나타나는 상징기호에 대한 연구,이상목,한국고대학회,선사와 고대,2006,고고학 유물 속에 나타나는 상징기호에 대한 연구,,,,
1978,동아시아에서의 경기만 고고학,"김석훈, Seok-Hoon",동아시아고대학회,동아시아고대학,2006,동아시아에서의 경기만 고고학,,,,
1979,경관고고학의 이론적 특징과 적용 가능성,김종일,한국고고학회,한국고고학보,2006,경관고고학의 이론적 특징과 적용 가능성,,,,
1980,경기지역 백제고고학의 최근 성과와 연구의 미래,,호서고고학회,호서고고학,2006,경기지역 백제고고학의 최근 성과와 연구의 미래,,,,
1981,구석기∼신석기시대 시화호 일원의 고고학적 문화양상,이형원,호서고고학회,호서고고학,2006,구석기∼신석기시대 시화호 일원의 고고학적 문화양상,,,,
1982,얼리터우를 넘어서 -중국의 국가 기원에 대한 고고학적 탐색-,,한국고고학회,한국고고학보,2006,얼리터우를 넘어서 -중국의 국가 기원에 대한 고고학적 탐색-,,,,
1983,현장 자료에서 고고학적 지식으로의 재구성,이성준,한국상고사학회,한국상고사학보,2006,현장 자료에서 고고학적 지식으로의 재구성,,,,
1984,금강 중ㆍ하류역 송국리형 취락에 대한 가구고고학적 접근,김범철,한국상고사학회,한국상고사학보,2006,금강 중ㆍ하류역 송국리형 취락에 대한 가구고고학적 접근,,,,
1985,2004年度 調査 報告書,김한상 김혜진 정태진,국립중앙도서관,국립중앙도서관 연계자료,2006,2004년도 조사 보고서,,,,
1986,陜川 冶爐 冶鐵地 : 視掘調査 報告書,강동원,국립중앙도서관,국립중앙도서관 연계자료,2006,합천 야로 야철지 : 시굴조사 보고서,,,,
1987,社會'考古學 그 理論的 展開에 대하여,이성주,한국고대학회,선사와 고대,2006,사회'고고학 그 이론적 전개에 대하여,,,,
1988,考古學 資料로 본 百濟와 榮山江 流域-熊津泗?期를 中心으로-,,충남대학교 백제연구소,백제연구,2006,고고학 자료로 본 백제와 영산강 유역-웅진사비기를 중심으로-,,,,
1989,三韓時代 慶州 隍城洞集團의 空間構成과 性格,,영남고고학회,영남고고학,2006,삼한시대 경주 황성동집단의 공간구성과 성격,,,,
1990,木棺墓에서 木槨墓로의 轉換樣相에 대한 檢討,權 志 瑛,영남고고학회,영남고고학,2006,목관묘에서 목곽묘로의 전환양상에 대한 검토,,,,
1991,星雲文鏡 製作技術의 두 가지 系譜,李 陽 洙,영남고고학회,영남고고학,2006,성운문경 제작기술의 두 가지 계보,,,,
1992,慶南地域 靑銅器時代 무덤의 展開樣相에 대한 考察,,영남고고학회,영남고고학,2006,경남지역 청동기시대 무덤의 전개양상에 대한 고찰,,,,
1993,韓日 靑銅器時代 石器 比較,손준호,영남고고학회,영남고고학,2006,한일 청동기시대 석기 비교,,,,
1994,新羅 道路의 構造와 性格,장용석,영남고고학회,영남고고학,2006,신라 도로의 구조와 성격,,,,
1995,韓半島 南部地域의 赤色磨硏土器 硏究,송영진,영남고고학회,영남고고학,2006,한반도 남부지역의 적색마연토기 연구,,,,
1996,側口附炭窯에 대한 考古地磁氣學的 硏究,,영남고고학회,영남고고학,2006,측구부탄요에 대한 고고지자기학적 연구,,,,
1997,日本彌生初期 農耕聚落의 展開,,영남고고학회,영남고고학,2006,일본미생초기 농경취락의 전개,,,,
1998,韓半島 南部地域의 赤色磨硏土器 硏究,송영진,영남고고학회,영남고고학,2006,한반도 남부지역의 적색마연토기 연구,,,,
1999,석기 석재의 선택적 사용과 유통,,호서고고학회,호서고고학,2006,석기 석재의 선택적 사용과 유통,,,,
2000,鞠智城 瓦當으로 본 新羅 製瓦術의 對倭 傳播,趙源昌,호서고고학회,호서고고학,2006,국지성 와당으로 본 신라 제와술의 대왜 전파,,,,
2001,韓國 支石墓社會 族長社會論 의 批判的 檢討,박양진,호서고고학회,호서고고학,2006,한국 지석묘사회 족장사회론 의 비판적 검토,,,,
2002,北韓地域 靑銅器時代 磨製石器의 變化相,손준호,호서고고학회,호서고고학,2006,북한지역 청동기시대 마제석기의 변화상,,,,
2003,寬倉里遺蹟 階層性에 관한 硏究,,호서고고학회,호서고고학,2006,관창리유적 계층성에 관한 연구,,,,
2004,管玉의 製作과 規格에 대한 小考,庄田愼矢,호서고고학회,호서고고학,2006,관옥의 제작과 규격에 대한 소고,,,,
2005,三國時代 山城의 監視半徑에 대하여,,호서고고학회,호서고고학,2006,삼국시대 산성의 감시반경에 대하여,,,,
2006,한성백제기 북한강 중상류지역의 양상에 대하여,沈載淵,호서고고학회,호서고고학,2006,한성백제기 북한강 중상류지역의 양상에 대하여,,,,
2007,일본 야요이시대 연대 문제에 대하여,최성락,한국고고학회,한국고고학보,2006,일본 야요이시대 연대 문제에 대하여,,,,
2008,무문토기와 야요이 토기의 실연대,,한국고고학회,한국고고학보,2006,무문토기와 야요이 토기의 실연대,,,,
2009,중국 주구점유적의 연구,"고  성, 장상권, 진부우",한국고대학회,선사와 고대,2006,중국 주구점유적의 연구,,,,
2010,충청지역의 선송국리 물질문화와 송국리 유형,김장석,한국상고사학회,한국상고사학보,2006,충청지역의 선송국리 물질문화와 송국리 유형,,,,
2011,검단리유형의 형성과정과 출현배경-주거지를 중심으로-,,한국상고사학회,한국상고사학보,2006,검단리유형의 형성과정과 출현배경-주거지를 중심으로-,,,,
2012,미량원소분석을 이용한 고남리 및 대죽리유적의 식생활 복원 연구,,한국상고사학회,한국상고사학보,2006,미량원소분석을 이용한 고남리 및 대죽리유적의 식생활 복원 연구,,,,
2013,고구려의 청주지역 진출 시기,김영관,한국고대학회,선사와 고대,2006,고구려의 청주지역 진출 시기,,,,
2014,火焰形透窓土器 硏究,曺秀鉉,한국고고학회,한국고고학보,2006,화염형투창토기 연구,,,,
2015,新羅 및 加耶式 鐵鏃의 成立과 擴散,禹炳喆,한국고고학회,한국고고학보,2006,신라 및 가야식 철족의 성립과 확산,,,,
2016,중국 출토 신자료의 검토를 통한 벼의 작물화에 대한 고찰,이경아,한국고고학회,한국고고학보,2006,중국 출토 신자료의 검토를 통한 벼의 작물화에 대한 고찰,,,,
2017,고려시대 전라도지역 사원유적 연구,,호남고고학회,호남고고학보,2006,고려시대 전라도지역 사원유적 연구,,,,
2018,웅진 사비기 百濟 수막새에 대한 編年 硏究-금강유역을 中心으로-,소재윤,호남고고학회,호남고고학보,2006,웅진 사비기 백제 수막새에 대한 편년 연구-금강유역을 중심으로-,,,,
2019,철기시대 영산강유역의 생업상 검토-자연유물을 중심으로-,,호남고고학회,호남고고학보,2006,철기시대 영산강유역의 생업상 검토-자연유물을 중심으로-,,,,
2020,동삼동유적에서 새롭게 확인된 환경변동의 흔적에 대한 검토,,호남고고학회,호남고고학보,2006,동삼동유적에서 새롭게 확인된 환경변동의 흔적에 대한 검토,,,,
